#query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
AJPDJJ_10475,1159488.SEQMU2_03030,3.10E-287,791,"COG0659@1|root,COG0659@2|Bacteria,1TPI4@1239|Firmicutes,4H9V4@91061|Bacilli,4GX4Q@90964|Staphylococcaceae",91061|Bacilli,P,Sulfate permease,sulP,-,-,ko:K03321,-,-,-,-,"ko00000,ko02000",2.A.53.3,-,-,"STAS,Sulfate_transp"
AJPDJJ_10480,435837.HMPREF0798_02096,8.48E-91,270,"COG1961@1|root,COG1961@2|Bacteria,1V6MR@1239|Firmicutes,4HIID@91061|Bacilli,4GZ2E@90964|Staphylococcaceae",91061|Bacilli,L,"Resolvase, N terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,"HTH_7,Resolvase"
AJPDJJ_10490,629742.STAHO0001_0096,2.12E-123,353,"COG1961@1|root,COG1961@2|Bacteria,1TQAX@1239|Firmicutes,4IPWD@91061|Bacilli,4H1N0@90964|Staphylococcaceae",91061|Bacilli,L,hmm pf02796,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_7,Resolvase"
AJPDJJ_10980,1234593.ANBY01000105_gene650,2.16E-22,95.5,"COG0438@1|root,COG0438@2|Bacteria,1UZU7@1239|Firmicutes,4H9N9@91061|Bacilli,4GYDM@90964|Staphylococcaceae",91061|Bacilli,M,Glycosyl transferases group 1,-,-,2.4.1.52,ko:K00712,-,-,-,-,"ko00000,ko01000,ko01003",-,GT4,-,"Glyco_trans_A_1,Glycos_transf_1"
AJPDJJ_10985,176279.SERP0101,4.03E-96,293,"COG0438@1|root,COG0438@2|Bacteria,1V1Q8@1239|Firmicutes,4IPU5@91061|Bacilli,4H1MN@90964|Staphylococcaceae",91061|Bacilli,M,Glycosyl transferase 1 domain A,-,-,2.4.1.52,"ko:K00712,ko:K02840","ko00540,ko01100,map00540,map01100",M00080,-,-,"ko00000,ko00001,ko00002,ko01000,ko01003,ko01005",-,GT4,-,"Glyco_trans_A_1,Glyco_transf_4,Glycos_transf_1"
AJPDJJ_11070,1078083.HMPREF1208_01661,5.75E-63,210,"COG3409@1|root,COG3409@2|Bacteria,1VCJN@1239|Firmicutes,4HTZB@91061|Bacilli",91061|Bacilli,M,Aids in the defense against invading fungal pathogens by degrading their cell wall chitosan,csn,"GO:0003674,GO:0003824,GO:0004553,GO:0016787,GO:0016798,GO:0016977",3.2.1.132,ko:K01233,"ko00520,ko01100,map00520,map01100",-,R02833,-,"ko00000,ko00001,ko01000",-,-,-,Glyco_hydro_46
AJPDJJ_11240,176280.SE_0045,4.81E-12,61.2,"COG3666@1|root,COG3666@2|Bacteria",2|Bacteria,-,-,-,-,-,ko:K07487,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_1,DDE_Tnp_1_6,DUF772"
AJPDJJ_11320,1229783.C273_11518,1.57E-232,644,"COG0477@1|root,COG2814@2|Bacteria,1TRNU@1239|Firmicutes,4HHVY@91061|Bacilli,4GXXG@90964|Staphylococcaceae",91061|Bacilli,EGP,Major Facilitator Superfamily,-,-,-,-,-,-,-,-,-,-,-,-,MFS_1
AJPDJJ_11325,1229783.C273_11513,2.17E-163,461,"COG0583@1|root,COG0583@2|Bacteria,1V91T@1239|Firmicutes,4HIJU@91061|Bacilli,4GYUQ@90964|Staphylococcaceae",91061|Bacilli,K,"Bacterial regulatory helix-turn-helix protein, lysR family",-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
AJPDJJ_11335,525378.HMPREF0793_1658,1.38E-63,196,"2DZIG@1|root,32VBI@2|Bacteria,1VIUB@1239|Firmicutes,4HRZP@91061|Bacilli,4GZSX@90964|Staphylococcaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DUF4870
AJPDJJ_11340,861530.ALOZ01000022_gene154,5.26E-131,377,"COG5527@1|root,COG5527@2|Bacteria,1V8VU@1239|Firmicutes,4HWIQ@91061|Bacilli,4GYHP@90964|Staphylococcaceae",91061|Bacilli,L,Initiator Replication protein,-,-,-,-,-,-,-,-,-,-,-,-,Rep_3
AJPDJJ_11370,1034809.SLUG_08440,8.52E-41,140,"2CV27@1|root,32SWP@2|Bacteria,1VBY4@1239|Firmicutes,4HKQV@91061|Bacilli,4GY13@90964|Staphylococcaceae",91061|Bacilli,S,Putative HNHc nuclease,-,-,-,-,-,-,-,-,-,-,-,-,HNHc_6
AJPDJJ_11610,435837.HMPREF0798_02076,3.55E-65,207,"2EWB9@1|root,33PQ0@2|Bacteria,1VQYZ@1239|Firmicutes,4HT5C@91061|Bacilli,4GYKY@90964|Staphylococcaceae",91061|Bacilli,S,ABC-2 family transporter protein,-,-,-,ko:K16916,"ko02010,map02010",M00583,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.133.1,-,-,-
AJPDJJ_11625,1307436.PBF_21548,1.73E-82,256,"2AK8I@1|root,31AYT@2|Bacteria,1UBQ8@1239|Firmicutes,4IN54@91061|Bacilli,1ZMV6@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AJPDJJ_11635,435837.HMPREF0798_01832,8.30E-93,291,"COG2211@1|root,COG2211@2|Bacteria,1TR4D@1239|Firmicutes,4HDCY@91061|Bacilli,4GZHI@90964|Staphylococcaceae",91061|Bacilli,G,Transmembrane secretion effector,yjbB,-,-,-,-,-,-,-,-,-,-,-,"MFS_1,MFS_3"
AJPDJJ_11640,176280.SE_p603,8.65E-76,227,"2E4NU@1|root,32ZHN@2|Bacteria,1VF06@1239|Firmicutes,4HPMK@91061|Bacilli,4GZAP@90964|Staphylococcaceae",91061|Bacilli,S,Bacterial mobilisation protein (MobC),mobC,-,-,-,-,-,-,-,-,-,-,-,MobC
AJPDJJ_11705,629742.STAHO0001_0653,4.55E-20,82.8,"COG3666@1|root,COG3666@2|Bacteria,1TQQ9@1239|Firmicutes,4I2PR@91061|Bacilli,4GZX0@90964|Staphylococcaceae",91061|Bacilli,L,Transposase,-,-,-,-,-,-,-,-,-,-,-,-,DUF772
AJPDJJ_11765,904314.SEVCU012_2418,1.72E-71,232,"2DBC6@1|root,2Z8BZ@2|Bacteria,1TQXM@1239|Firmicutes,4IQUN@91061|Bacilli,4GY94@90964|Staphylococcaceae",91061|Bacilli,S,Replication initiator protein A (RepA) N-terminus,-,-,-,-,-,-,-,-,-,-,-,-,RepA_N
AJPDJJ_11790,176280.SE_p609,7.00E-69,214,"COG1476@1|root,COG1476@2|Bacteria,1U63G@1239|Firmicutes,4IFSV@91061|Bacilli,4H0IQ@90964|Staphylococcaceae",91061|Bacilli,K,Cro/C1-type HTH DNA-binding domain,-,-,-,-,-,-,-,-,-,-,-,-,HTH_3
AJPDJJ_11880,176279.SERP0078,1.93E-210,585,"COG1299@1|root,COG1299@2|Bacteria,1UHP0@1239|Firmicutes,4HBRN@91061|Bacilli,4H1SY@90964|Staphylococcaceae",91061|Bacilli,G,"Phosphotransferase system, EIIC",pfoR,-,-,-,-,-,-,-,-,-,-,-,PTS_EIIC_2
AJPDJJ_12100,1234593.ANBY01000001_gene2042,1.05E-175,493,"COG5527@1|root,COG5527@2|Bacteria,1V8VU@1239|Firmicutes,4HWIQ@91061|Bacilli,4GYHP@90964|Staphylococcaceae",91061|Bacilli,L,Initiator Replication protein,-,-,-,-,-,-,-,-,-,-,-,-,Rep_3
AJPDJJ_12185,1405498.SSIM_13605,1.47E-42,147,"COG2946@1|root,COG2946@2|Bacteria,1VMP1@1239|Firmicutes,4HSQH@91061|Bacilli,4GYRI@90964|Staphylococcaceae",91061|Bacilli,L,Replication initiation factor,-,-,-,-,-,-,-,-,-,-,-,-,Rep_trans
NJBHCH_02295,176279.SERP0417,1.11E-71,225,"COG4098@1|root,COG4098@2|Bacteria,1TPZE@1239|Firmicutes,4HB00@91061|Bacilli,4GWYJ@90964|Staphylococcaceae",91061|Bacilli,L,COG4098 Superfamily II DNA RNA helicase required for DNA uptake (late competence protein),comFA,"GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006268,GO:0006270,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032392,GO:0032508,GO:0033554,GO:0034641,GO:0034645,GO:0042623,GO:0043138,GO:0043140,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0140097,GO:1901360,GO:1901576",-,ko:K02240,-,M00429,-,-,"ko00000,ko00002,ko02044",3.A.11.1,-,-,"DEAD,Helicase_C,ResIII"
NJBHCH_06010,176280.SE_1970,1.66E-246,677,"COG4585@1|root,COG4585@2|Bacteria,1TQI3@1239|Firmicutes,4HAUU@91061|Bacilli,4GXKJ@90964|Staphylococcaceae",91061|Bacilli,F,"Member of the two-component regulatory system NreB NreC involved in the control of dissimilatory nitrate nitrite reduction in response to oxygen. NreB functions as a direct oxygen sensor histidine kinase which is autophosphorylated, in the absence of oxygen, probably at the conserved histidine residue, and transfers its phosphate group probably to a conserved aspartate residue of NreC. NreB NreC activates the expression of the nitrate (narGHJI) and nitrite (nir) reductase operons, as well as the",nreB,-,2.7.13.3,ko:K07683,"ko02020,map02020",M00483,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HATPase_c,HisKA_3"
NJBHCH_06035,176279.SERP1987,0,1409,"COG5013@1|root,COG5013@2|Bacteria,1TQG1@1239|Firmicutes,4HBVB@91061|Bacilli,4GXUD@90964|Staphylococcaceae",91061|Bacilli,C,belongs to the prokaryotic molybdopterin-containing oxidoreductase family,narZ,-,1.7.5.1,ko:K00370,"ko00910,ko01120,ko02020,map00910,map01120,map02020","M00529,M00530,M00804","R00798,R01106,R09497",RC02812,"ko00000,ko00001,ko00002,ko01000",5.A.3.1,-,-,"Molybdopterin,Molydop_binding,Nitr_red_alph_N"
NJBHCH_06875,435838.HMPREF0786_00863,0,1782,"COG3953@1|root,COG5283@1|root,COG5412@1|root,COG3953@2|Bacteria,COG5283@2|Bacteria,COG5412@2|Bacteria,1TQ28@1239|Firmicutes,4HAFE@91061|Bacilli,4GY27@90964|Staphylococcaceae",91061|Bacilli,M,Phage tail tape measure protein,-,-,-,-,-,-,-,-,-,-,-,-,"Peptidase_M23,PhageMin_Tail,SLT"
NJBHCH_08060,1194526.A284_00560,2.69E-189,526,"COG0583@1|root,COG0583@2|Bacteria,1TP6T@1239|Firmicutes,4HC4T@91061|Bacilli,4GX9M@90964|Staphylococcaceae",91061|Bacilli,K,Transcriptional regulator,rlrG,-,-,ko:K21900,-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_1,LysR_substrate"
NJBHCH_10355,176280.SE_2151,2.59E-196,546,"291NR@1|root,2ZP8Y@2|Bacteria,1V43E@1239|Firmicutes,4HHQD@91061|Bacilli,4GYHA@90964|Staphylococcaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
NJBHCH_10790,176279.SERP0939,3.13E-54,178,"COG0547@1|root,COG0547@2|Bacteria,1TP8U@1239|Firmicutes,4H9KQ@91061|Bacilli,4GY66@90964|Staphylococcaceae",91061|Bacilli,F,Catalyzes the transfer of the phosphoribosyl group of 5- phosphorylribose-1-pyrophosphate (PRPP) to anthranilate to yield N-(5'-phosphoribosyl)-anthranilate (PRA),trpD,"GO:0000162,GO:0003674,GO:0003824,GO:0004048,GO:0004425,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","2.4.2.18,4.1.3.27","ko:K00766,ko:K13497","ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230",M00023,"R00985,R00986,R01073","RC00010,RC00440,RC02148,RC02414","ko00000,ko00001,ko00002,ko01000",-,-,-,"Glycos_trans_3N,Glycos_transf_3"
NJBHCH_10805,176279.SERP0942,1.00E-290,793,"COG0133@1|root,COG0133@2|Bacteria,1TPI3@1239|Firmicutes,4H9WC@91061|Bacilli,4GYCY@90964|Staphylococcaceae",91061|Bacilli,E,The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine,trpB,"GO:0000162,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","4.2.1.20,5.3.1.24","ko:K01696,ko:K01817","ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230",M00023,"R00674,R02340,R02722,R03509","RC00209,RC00210,RC00700,RC00701,RC00945,RC02868","ko00000,ko00001,ko00002,ko01000",-,-,iYO844.BSU22640,PALP
NJBHCH_11540,279808.SH0050,2.67E-99,301,"COG2378@1|root,COG2378@2|Bacteria,1TPS2@1239|Firmicutes,4HDVX@91061|Bacilli",91061|Bacilli,K,Transcriptional regulator,yobV3,-,-,-,-,-,-,-,-,-,-,-,"HTH_11,WYL"
NJBHCH_11545,279808.SH0049,3.65E-66,204,"COG2764@1|root,COG2764@2|Bacteria,1V5NK@1239|Firmicutes,4HHI9@91061|Bacilli,4H15Z@90964|Staphylococcaceae",91061|Bacilli,S,3-demethylubiquinone-9 3-methyltransferase,phnB2,-,-,ko:K04750,-,-,-,-,ko00000,-,-,-,"3-dmu-9_3-mt,Glyoxalase"
NJBHCH_11550,1194526.A284_09385,5.14E-56,183,"2BDNW@1|root,327CD@2|Bacteria,1V9CV@1239|Firmicutes,4HJ88@91061|Bacilli,4GZ4P@90964|Staphylococcaceae",91061|Bacilli,S,Stage II sporulation protein M,-,-,-,-,-,-,-,-,-,-,-,-,SpoIIM
NJBHCH_11635,1229783.C273_11141,3.24E-36,122,"29IBV@1|root,30591@2|Bacteria,1TXWQ@1239|Firmicutes,4I6ZA@91061|Bacilli,4GZKF@90964|Staphylococcaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
NJBHCH_11640,342451.SSPP124,1.39E-166,468,"COG1192@1|root,COG1192@2|Bacteria,1TP8S@1239|Firmicutes,4HAYM@91061|Bacilli,4GYPJ@90964|Staphylococcaceae",91061|Bacilli,D,Cellulose biosynthesis protein BcsQ,-,-,-,-,-,-,-,-,-,-,-,-,AAA_31
NJBHCH_11645,342451.SSP1640,3.51E-108,324,"2DBC6@1|root,2Z8BZ@2|Bacteria,1TQXM@1239|Firmicutes,4IQUN@91061|Bacilli,4GY94@90964|Staphylococcaceae",91061|Bacilli,S,Replication initiator protein A (RepA) N-terminus,-,-,-,-,-,-,-,-,-,-,-,-,RepA_N
NJBHCH_11650,1229783.C273_11635,3.62E-120,344,"2D82H@1|root,32TQ8@2|Bacteria,1U5AI@1239|Firmicutes,4IF1U@91061|Bacilli,4H06P@90964|Staphylococcaceae",91061|Bacilli,S,Plasmid replication protein,-,-,-,-,-,-,-,-,-,-,-,-,Rep_2
NJBHCH_11760,176280.SE_p609,6.67E-137,388,"COG1476@1|root,COG1476@2|Bacteria,1U63G@1239|Firmicutes,4IFSV@91061|Bacilli,4H0IQ@90964|Staphylococcaceae",91061|Bacilli,K,Cro/C1-type HTH DNA-binding domain,-,-,-,-,-,-,-,-,-,-,-,-,HTH_3
NJBHCH_11980,176280.SE_0101,1.12E-135,384,"COG2801@1|root,COG2801@2|Bacteria,1TSET@1239|Firmicutes,4HAMH@91061|Bacilli,4GYWR@90964|Staphylococcaceae",91061|Bacilli,L,"Molecular Function DNA binding, Biological Process DNA recombination",-,-,-,ko:K07497,-,-,-,-,ko00000,-,-,-,"HTH_21,rve"
NJBHCH_12045,1229783.C273_11176,1.02E-80,239,"COG3682@1|root,COG3682@2|Bacteria,1V7EY@1239|Firmicutes,4HIKG@91061|Bacilli,4GYZM@90964|Staphylococcaceae",91061|Bacilli,K,Penicillinase repressor,blaI,-,-,ko:K02171,"ko01501,map01501",M00627,-,-,"ko00000,ko00001,ko00002,ko01504,ko03000",-,-,-,Penicillinase_R
NJBHCH_12085,1405498.SSIM_13605,1.33E-179,505,"COG2946@1|root,COG2946@2|Bacteria,1VMP1@1239|Firmicutes,4HSQH@91061|Bacilli,4GYRI@90964|Staphylococcaceae",91061|Bacilli,L,Replication initiation factor,-,-,-,-,-,-,-,-,-,-,-,-,Rep_trans
NJBHCH_12180,279808.SH2310,2.22E-130,371,"COG1961@1|root,COG1961@2|Bacteria,1UY4S@1239|Firmicutes,4HD5D@91061|Bacilli,4GXPD@90964|Staphylococcaceae",91061|Bacilli,L,DNA-invertase Bin3,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_7,Resolvase"
NJBHCH_12185,435837.HMPREF0798_02097,1.66E-53,171,"COG1961@1|root,COG1961@2|Bacteria,1UZT3@1239|Firmicutes,4HCR8@91061|Bacilli,4GYM3@90964|Staphylococcaceae",91061|Bacilli,L,"Resolvase, N terminal domain",binR,-,-,-,-,-,-,-,-,-,-,-,"HTH_7,Resolvase"
NONOOO_02445,176279.SERP0249,4.34E-166,463,"COG3316@1|root,COG3316@2|Bacteria,1TTKR@1239|Firmicutes,4HCB4@91061|Bacilli,4GX8U@90964|Staphylococcaceae",91061|Bacilli,L,COG3316 Transposase and inactivated derivatives,tnp1216,-,-,ko:K07498,-,-,-,-,ko00000,-,-,-,DDE_Tnp_IS240
NONOOO_03735,1158606.I579_01936,1.54E-18,83.2,"2CK55@1|root,33IEZ@2|Bacteria,1VKGF@1239|Firmicutes,4HS4Y@91061|Bacilli,4B4E4@81852|Enterococcaceae",91061|Bacilli,S,Protein of unknown function (DUF1617),-,-,-,-,-,-,-,-,-,-,-,-,DUF1617
NONOOO_03850,279808.SH1788,3.79E-55,173,"COG1694@1|root,COG1694@2|Bacteria,1V99P@1239|Firmicutes,4HK8D@91061|Bacilli,4H1K9@90964|Staphylococcaceae",91061|Bacilli,S,MazG nucleotide pyrophosphohydrolase domain,-,-,-,-,-,-,-,-,-,-,-,-,MazG
NONOOO_03860,320841.Q4ZC12_9CAUD,2.76E-34,119,"4QAZF@10239|Viruses,4QUTY@35237|dsDNA viruses  no RNA stage,4QPH6@28883|Caudovirales,4QM17@10699|Siphoviridae",10699|Siphoviridae,S,Protein of unknwon function (DUF3310),-,-,-,-,-,-,-,-,-,-,-,-,-
NONOOO_03915,985762.SAGN_11357,6.40E-33,117,"COG4707@1|root,COG4707@2|Bacteria,1TY89@1239|Firmicutes,4I7BM@91061|Bacilli,4H0AQ@90964|Staphylococcaceae",91061|Bacilli,S,Domain of unknown function (DUF771),-,-,-,-,-,-,-,-,-,-,-,-,DUF771
NONOOO_03920,985762.SAGN_11387,3.43E-13,64.7,"2DJBN@1|root,305FW@2|Bacteria,1TY5M@1239|Firmicutes,4I78V@91061|Bacilli,4H06R@90964|Staphylococcaceae",91061|Bacilli,K,Helix-turn-helix XRE-family like proteins,-,-,-,-,-,-,-,-,-,-,-,-,HTH_3
NONOOO_03925,525378.HMPREF0793_2552,1.87E-59,184,"COG1974@1|root,COG1974@2|Bacteria,1UVUJ@1239|Firmicutes,4I3YI@91061|Bacilli,4GZVP@90964|Staphylococcaceae",91061|Bacilli,K,Cro/C1-type HTH DNA-binding domain,-,-,-,-,-,-,-,-,-,-,-,-,HTH_3
NONOOO_03935,176280.SE_1466,1.53E-79,244,"COG3064@1|root,COG3064@2|Bacteria,1VASR@1239|Firmicutes,4HH3I@91061|Bacilli,4GZI5@90964|Staphylococcaceae",91061|Bacilli,M,Host cell surface-exposed lipoprotein,-,-,-,-,-,-,-,-,-,-,-,-,Lipoprotein_Ltp
NONOOO_03940,985762.SAGN_11407,3.21E-114,342,"COG0582@1|root,COG0582@2|Bacteria,1TPE1@1239|Firmicutes,4HA65@91061|Bacilli,4GX1I@90964|Staphylococcaceae",91061|Bacilli,L,Belongs to the 'phage' integrase family,-,-,-,-,-,-,-,-,-,-,-,-,"Arm-DNA-bind_4,Phage_int_SAM_3,Phage_int_SAM_5,Phage_integrase"
NONOOO_04180,176279.SERP2146,5.66E-23,88.2,"COG3666@1|root,COG3666@2|Bacteria",2|Bacteria,-,-,-,-,-,ko:K07487,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_1,DDE_Tnp_1_6,DUF772"
NONOOO_04405,572479.Hprae_1173,1.14E-97,302,"COG3440@1|root,COG3440@2|Bacteria",2|Bacteria,V,regulation of methylation-dependent chromatin silencing,-,-,-,-,-,-,-,-,-,-,-,-,"AAA_5,DUF3883"
NONOOO_04410,572479.Hprae_1174,2.05E-123,364,"COG3392@1|root,COG3392@2|Bacteria",2|Bacteria,L,D12 class N6 adenine-specific DNA methyltransferase,dam,-,2.1.1.72,"ko:K06223,ko:K07318","ko03430,map03430",-,-,-,"ko00000,ko00001,ko01000,ko02048,ko03032,ko03400",-,-,-,MethyltransfD12
NONOOO_04415,1214184.ALKY01000018_gene506,1.13E-155,446,"COG0270@1|root,COG0270@2|Bacteria,1TSNX@1239|Firmicutes,4HDW0@91061|Bacilli,1WTJT@1307|Streptococcus suis",91061|Bacilli,L,C-5 cytosine-specific DNA methylase,-,-,2.1.1.37,ko:K00558,"ko00270,ko01100,ko05206,map00270,map01100,map05206",M00035,R04858,"RC00003,RC00332","ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036",-,-,-,DNA_methylase
NONOOO_04580,176279.SERP2084,0,971,"COG1012@1|root,COG1012@2|Bacteria,1TP4S@1239|Firmicutes,4H9MF@91061|Bacilli,4GXG9@90964|Staphylococcaceae",91061|Bacilli,C,Belongs to the aldehyde dehydrogenase family,aldA,-,1.2.1.3,ko:K00128,"ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00981,ko01100,ko01110,ko01120,ko01130,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00380,map00410,map00561,map00620,map00625,map00903,map00981,map01100,map01110,map01120,map01130",M00135,"R00264,R00631,R00710,R00904,R01752,R01986,R02549,R02678,R02940,R02957,R03283,R03869,R04065,R04506,R04903,R05050,R05237,R05238,R05286,R06366,R08146","RC00047,RC00071,RC00080,RC00186,RC00218,RC00242,RC00816,RC01500","ko00000,ko00001,ko00002,ko01000",-,-,-,Aldedh
NONOOO_05105,176280.SE_2201,3.00E-212,598,"COG4195@1|root,COG4195@2|Bacteria,1VBQ5@1239|Firmicutes,4HK5Q@91061|Bacilli,4GYN7@90964|Staphylococcaceae",91061|Bacilli,S,Pfam:DUF867,ymaC,-,-,-,-,-,-,-,-,-,-,-,Gamma_PGA_hydro
NONOOO_10590,176280.SE_0142,4.31E-164,461,"2BZG7@1|root,33UD8@2|Bacteria,1VUQY@1239|Firmicutes,4HVK1@91061|Bacilli,4GYEE@90964|Staphylococcaceae",91061|Bacilli,M,Belongs to the staphylococcal tandem lipoprotein family,-,-,-,-,-,-,-,-,-,-,-,-,DUF576
NONOOO_11205,176280.SE_0651,5.16E-39,130,"COG3666@1|root,COG3666@2|Bacteria,1TQQ9@1239|Firmicutes,4H9KK@91061|Bacilli,4GY76@90964|Staphylococcaceae",91061|Bacilli,L,COG3666 Transposase and inactivated derivatives,-,-,-,ko:K07487,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_1,DDE_Tnp_1_6,DUF772"
NONOOO_11400,1229783.C273_11096,1.25E-14,66.2,"29IUP@1|root,305S0@2|Bacteria,1TYJV@1239|Firmicutes,4I7QB@91061|Bacilli,4H14J@90964|Staphylococcaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
NONOOO_11405,1229783.C273_11091,2.57E-205,570,"2DBC6@1|root,2Z8BZ@2|Bacteria,1TQXM@1239|Firmicutes,4IQUN@91061|Bacilli,4GY94@90964|Staphylococcaceae",91061|Bacilli,S,Replication initiator protein A (RepA) N-terminus,-,-,-,-,-,-,-,-,-,-,-,-,RepA_N
NONOOO_11410,1229783.C273_11086,5.47E-140,398,"29I84@1|root,30556@2|Bacteria,1TXQN@1239|Firmicutes,4I6S0@91061|Bacilli,4GYJC@90964|Staphylococcaceae",91061|Bacilli,S,"Protein of unknown function, DUF536",-,-,-,-,-,-,-,-,-,-,-,-,DUF536
NONOOO_11435,743719.PaelaDRAFT_4732,3.55E-88,273,"COG0524@1|root,COG0524@2|Bacteria,1TQRC@1239|Firmicutes,4I8Y5@91061|Bacilli,26X7R@186822|Paenibacillaceae",91061|Bacilli,G,Phosphomethylpyrimidine kinase,-,-,-,-,-,-,-,-,-,-,-,-,PfkB
NONOOO_11440,345219.Bcoa_1752,1.78E-88,275,"COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,4H9V1@91061|Bacilli,1ZC3W@1386|Bacillus",91061|Bacilli,K,transcriptional,rbsR,-,-,ko:K02529,-,-,-,-,"ko00000,ko03000",-,-,-,"LacI,Peripla_BP_1,Peripla_BP_3"
NONOOO_11445,345219.Bcoa_1751,5.83E-204,579,"COG3775@1|root,COG3775@2|Bacteria,1TQ10@1239|Firmicutes,4HBJG@91061|Bacilli,1ZQ9U@1386|Bacillus",91061|Bacilli,G,PTS system sugar-specific permease component,-,-,-,ko:K20114,"ko02060,map02060",M00807,R11171,"RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.5,-,-,EIIC-GAT
NONOOO_11455,1121947.AUHK01000009_gene166,1.48E-99,295,"COG0036@1|root,COG0036@2|Bacteria,1TQM6@1239|Firmicutes,24DA7@186801|Clostridia,22H98@1570339|Peptoniphilaceae",186801|Clostridia,G,Ribulose-phosphate 3 epimerase family,-,-,5.1.3.1,ko:K01783,"ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230","M00004,M00007",R01529,RC00540,"ko00000,ko00001,ko00002,ko01000",-,-,-,Ribul_P_3_epim
NONOOO_11915,904314.SEVCU012_1726,5.63E-130,370,"COG4300@1|root,COG4300@2|Bacteria,1V1RM@1239|Firmicutes,4HGMR@91061|Bacilli,4GYB3@90964|Staphylococcaceae",91061|Bacilli,P,Cadmium resistance transporter,cadD,-,-,-,-,-,-,-,-,-,-,-,Cad
